idProject;refType;refId;idResource;rate
75;Activity;794;195;100
75;Activity;794;194;100
75;Activity;794;180;100
75;Activity;794;119;100
75;Activity;794;90;100
75;Activity;794;87;100
75;Activity;794;77;100
75;Activity;794;66;100
75;Activity;794;53;100
75;Activity;794;47;100
75;Activity;794;42;100
75;Activity;794;40;100
75;Activity;794;39;100
75;Activity;794;34;100
75;Activity;794;22;100
75;Activity;794;20;100
75;Activity;795;267;100
75;Activity;795;257;100
75;Activity;795;255;100
75;Activity;795;229;100
75;Activity;795;227;100
75;Activity;795;202;100
75;Activity;795;200;100
75;Activity;795;199;100
75;Activity;795;197;100
75;Activity;795;195;100
75;Activity;795;194;100
75;Activity;795;180;100
75;Activity;795;119;100
75;Activity;795;90;100
75;Activity;795;87;100
75;Activity;795;77;100
75;Activity;795;66;100
75;Activity;795;53;100
75;Activity;795;47;100
75;Activity;795;42;100
75;Activity;795;40;100
75;Activity;795;39;100
75;Activity;795;34;100
75;Activity;795;22;100
75;Activity;795;20;100
75;Activity;796;267;100
75;Activity;796;257;100
75;Activity;796;255;100
75;Activity;796;229;100
75;Activity;796;227;100
75;Activity;796;202;100
75;Activity;796;200;100
75;Activity;796;199;100
75;Activity;796;197;100
75;Activity;796;195;100
75;Activity;796;194;100
75;Activity;796;180;100
75;Activity;796;119;100
75;Activity;796;90;100
75;Activity;796;87;100
75;Activity;796;77;100
75;Activity;796;66;100
75;Activity;796;53;100
75;Activity;796;47;100
75;Activity;796;42;100
75;Activity;796;40;100
75;Activity;796;39;100
75;Activity;796;34;100
75;Activity;796;22;100
75;Activity;796;20;100
75;Activity;797;267;100
75;Activity;797;257;100
75;Activity;797;255;100
75;Activity;797;229;100
75;Activity;797;227;100
75;Activity;797;202;100
75;Activity;797;200;100
75;Activity;797;199;100
75;Activity;797;197;100
75;Activity;797;195;100
75;Activity;797;194;100
75;Activity;797;180;100
75;Activity;797;119;100
75;Activity;797;90;100
75;Activity;797;87;100
75;Activity;797;77;100
75;Activity;797;66;100
75;Activity;797;53;100
75;Activity;797;47;100
75;Activity;797;42;100
75;Activity;797;40;100
75;Activity;797;39;100
75;Activity;797;34;100
75;Activity;797;22;100
75;Activity;797;20;100
75;Activity;798;267;100
75;Activity;798;257;100
75;Activity;798;255;100
75;Activity;798;229;100
75;Activity;798;227;100
75;Activity;798;202;100
75;Activity;798;200;100
75;Activity;798;199;100
75;Activity;798;197;100
75;Activity;798;195;100
75;Activity;798;194;100
75;Activity;798;180;100
75;Activity;798;119;100
75;Activity;798;90;100
75;Activity;798;87;100
75;Activity;798;77;100
75;Activity;798;66;100
75;Activity;798;53;100
75;Activity;798;47;100
75;Activity;798;42;100
75;Activity;798;40;100
75;Activity;798;39;100
75;Activity;798;34;100
75;Activity;798;22;100
75;Activity;798;20;100
75;Activity;799;267;100
75;Activity;799;257;100
75;Activity;799;255;100
75;Activity;799;229;100
75;Activity;799;227;100
75;Activity;799;202;100
75;Activity;799;200;100
75;Activity;799;199;100
75;Activity;799;197;100
75;Activity;799;195;100
75;Activity;799;194;100
75;Activity;799;180;100
75;Activity;799;119;100
75;Activity;799;90;100
75;Activity;799;87;100
75;Activity;799;77;100
75;Activity;799;66;100
75;Activity;799;53;100
75;Activity;799;47;100
75;Activity;799;42;100
75;Activity;799;40;100
75;Activity;799;39;100
75;Activity;799;34;100
75;Activity;799;22;100
75;Activity;799;20;100
