idProject;refType;refId;idResource;rate
35;Activity;688;202;100
35;Activity;688;200;100
35;Activity;688;199;100
35;Activity;688;197;100
35;Activity;688;195;100
35;Activity;688;194;100
35;Activity;688;180;100
35;Activity;688;119;100
35;Activity;688;90;100
35;Activity;688;87;100
35;Activity;688;77;100
35;Activity;688;66;100
35;Activity;688;53;100
35;Activity;688;47;100
35;Activity;688;42;100
35;Activity;688;40;100
35;Activity;688;39;100
35;Activity;688;34;100
35;Activity;688;22;100
35;Activity;688;20;100
35;Activity;743;267;100
35;Activity;743;257;100
35;Activity;743;255;100
35;Activity;743;229;100
35;Activity;743;227;100
35;Activity;743;202;100
35;Activity;743;200;100
35;Activity;743;199;100
35;Activity;743;197;100
35;Activity;743;195;100
35;Activity;743;194;100
35;Activity;743;180;100
35;Activity;743;119;100
35;Activity;743;90;100
35;Activity;743;87;100
35;Activity;743;77;100
35;Activity;743;66;100
35;Activity;743;53;100
35;Activity;743;47;100
35;Activity;743;42;100
35;Activity;743;40;100
35;Activity;743;39;100
35;Activity;743;34;100
35;Activity;743;22;100
35;Activity;743;20;100
35;Activity;744;267;100
35;Activity;744;257;100
35;Activity;744;255;100
35;Activity;744;229;100
35;Activity;744;227;100
35;Activity;744;202;100
35;Activity;744;200;100
35;Activity;744;199;100
35;Activity;744;197;100
35;Activity;744;195;100
35;Activity;744;194;100
35;Activity;744;180;100
35;Activity;744;119;100
35;Activity;744;90;100
35;Activity;744;87;100
35;Activity;744;77;100
35;Activity;744;66;100
35;Activity;744;53;100
35;Activity;744;47;100
35;Activity;744;42;100
35;Activity;744;40;100
35;Activity;744;39;100
35;Activity;744;34;100
35;Activity;744;22;100
35;Activity;744;20;100
35;Activity;745;267;100
35;Activity;745;257;100
35;Activity;745;255;100
35;Activity;745;229;100
35;Activity;745;227;100
35;Activity;745;202;100
35;Activity;745;200;100
35;Activity;745;199;100
35;Activity;745;197;100
35;Activity;745;195;100
35;Activity;745;194;100
35;Activity;745;180;100
35;Activity;745;119;100
35;Activity;745;90;100
35;Activity;745;87;100
35;Activity;745;77;100
35;Activity;745;66;100
35;Activity;745;53;100
35;Activity;745;47;100
35;Activity;745;42;100
35;Activity;745;40;100
35;Activity;745;39;100
35;Activity;745;34;100
35;Activity;745;22;100
35;Activity;745;20;100
35;Activity;746;267;100
35;Activity;746;257;100
35;Activity;746;255;100
35;Activity;746;229;100
35;Activity;746;227;100
35;Activity;746;202;100
35;Activity;746;200;100
35;Activity;746;199;100
35;Activity;746;197;100
35;Activity;746;195;100
35;Activity;746;194;100
35;Activity;746;180;100
35;Activity;746;119;100
35;Activity;746;90;100
35;Activity;746;87;100
35;Activity;746;77;100
35;Activity;746;66;100
35;Activity;746;53;100
35;Activity;746;47;100
35;Activity;746;42;100
35;Activity;746;40;100
35;Activity;746;39;100
35;Activity;746;34;100
35;Activity;746;22;100
35;Activity;746;20;100
35;Activity;747;267;100
35;Activity;747;257;100
35;Activity;747;255;100
35;Activity;747;229;100
35;Activity;747;227;100
35;Activity;747;202;100
35;Activity;747;200;100
35;Activity;747;199;100
35;Activity;747;197;100
35;Activity;747;195;100
35;Activity;747;194;100
35;Activity;747;180;100
35;Activity;747;119;100
35;Activity;747;90;100
35;Activity;747;87;100
35;Activity;747;77;100
35;Activity;747;66;100
35;Activity;747;53;100
35;Activity;747;47;100
35;Activity;747;42;100
35;Activity;747;40;100
35;Activity;747;39;100
35;Activity;747;34;100
35;Activity;747;22;100
35;Activity;747;20;100
35;Activity;748;267;100
35;Activity;748;257;100
35;Activity;748;255;100
35;Activity;748;229;100
35;Activity;748;227;100
35;Activity;748;202;100
35;Activity;748;200;100
35;Activity;748;199;100
35;Activity;748;197;100
35;Activity;748;195;100
35;Activity;748;194;100
35;Activity;748;180;100
35;Activity;748;119;100
35;Activity;748;90;100
35;Activity;748;87;100
35;Activity;748;77;100
35;Activity;748;66;100
35;Activity;748;53;100
35;Activity;748;47;100
35;Activity;748;42;100
35;Activity;748;40;100
35;Activity;748;39;100
35;Activity;748;34;100
35;Activity;748;22;100
35;Activity;748;20;100
35;Activity;749;267;100
35;Activity;749;257;100
35;Activity;749;255;100
35;Activity;749;229;100
35;Activity;749;227;100
35;Activity;749;202;100
35;Activity;749;200;100
35;Activity;749;199;100
35;Activity;749;197;100
35;Activity;749;195;100
35;Activity;749;194;100
35;Activity;749;180;100
35;Activity;749;119;100
35;Activity;749;90;100
35;Activity;749;87;100
35;Activity;749;77;100
35;Activity;749;66;100
35;Activity;749;53;100
35;Activity;749;47;100
35;Activity;749;42;100
35;Activity;749;40;100
35;Activity;749;39;100
35;Activity;749;34;100
35;Activity;749;22;100
35;Activity;749;20;100
35;Activity;750;267;100
35;Activity;750;257;100
35;Activity;750;255;100
35;Activity;750;229;100
35;Activity;750;227;100
35;Activity;750;202;100
35;Activity;750;200;100
35;Activity;750;199;100
35;Activity;750;197;100
35;Activity;750;195;100
35;Activity;750;194;100
35;Activity;750;180;100
35;Activity;750;119;100
35;Activity;750;90;100
35;Activity;750;87;100
35;Activity;750;77;100
35;Activity;750;66;100
35;Activity;750;53;100
35;Activity;750;47;100
35;Activity;750;42;100
35;Activity;750;40;100
35;Activity;750;39;100
35;Activity;750;34;100
35;Activity;750;22;100
35;Activity;750;20;100
35;Activity;751;267;100
35;Activity;751;257;100
35;Activity;751;255;100
35;Activity;751;229;100
35;Activity;751;227;100
35;Activity;751;202;100
35;Activity;751;200;100
35;Activity;751;199;100
35;Activity;751;197;100
35;Activity;751;195;100
35;Activity;751;194;100
35;Activity;751;180;100
35;Activity;751;119;100
35;Activity;751;90;100
35;Activity;751;87;100
35;Activity;751;77;100
35;Activity;751;66;100
35;Activity;751;53;100
35;Activity;751;47;100
35;Activity;751;42;100
35;Activity;751;40;100
35;Activity;751;39;100
35;Activity;751;34;100
35;Activity;751;22;100
35;Activity;751;20;100
35;Activity;752;267;100
35;Activity;752;257;100
35;Activity;752;255;100
35;Activity;752;229;100
35;Activity;752;227;100
35;Activity;752;202;100
35;Activity;752;200;100
35;Activity;752;199;100
35;Activity;752;197;100
35;Activity;752;195;100
35;Activity;752;194;100
35;Activity;752;180;100
35;Activity;752;119;100
35;Activity;752;90;100
35;Activity;752;87;100
35;Activity;752;77;100
35;Activity;752;66;100
35;Activity;752;53;100
35;Activity;752;47;100
35;Activity;752;42;100
35;Activity;752;40;100
35;Activity;752;39;100
35;Activity;752;34;100
35;Activity;752;22;100
35;Activity;752;20;100
35;Activity;753;267;100
35;Activity;753;257;100
35;Activity;753;255;100
35;Activity;753;229;100
35;Activity;753;227;100
35;Activity;753;202;100
35;Activity;753;200;100
35;Activity;753;199;100
35;Activity;753;197;100
35;Activity;753;195;100
35;Activity;753;194;100
35;Activity;753;180;100
35;Activity;753;119;100
35;Activity;753;90;100
35;Activity;753;87;100
35;Activity;753;77;100
35;Activity;753;66;100
35;Activity;753;53;100
35;Activity;753;47;100
35;Activity;753;42;100
35;Activity;753;40;100
35;Activity;753;39;100
35;Activity;753;34;100
35;Activity;753;22;100
35;Activity;753;20;100
