idProject;refType;refId;idResource;rate
14;Activity;599;195;100
14;Activity;599;194;100
14;Activity;599;180;100
14;Activity;599;119;100
14;Activity;599;90;100
14;Activity;599;87;100
14;Activity;599;77;100
14;Activity;599;66;100
14;Activity;599;53;100
14;Activity;599;47;100
14;Activity;599;42;100
14;Activity;599;40;100
14;Activity;599;39;100
14;Activity;599;34;100
14;Activity;599;22;100
14;Activity;599;20;100
14;Activity;600;267;100
14;Activity;600;257;100
14;Activity;600;255;100
14;Activity;600;229;100
14;Activity;600;227;100
14;Activity;600;202;100
14;Activity;600;200;100
14;Activity;600;199;100
14;Activity;600;197;100
14;Activity;600;195;100
14;Activity;600;194;100
14;Activity;600;180;100
14;Activity;600;119;100
14;Activity;600;90;100
14;Activity;600;87;100
14;Activity;600;77;100
14;Activity;600;66;100
14;Activity;600;53;100
14;Activity;600;47;100
14;Activity;600;42;100
14;Activity;600;40;100
14;Activity;600;39;100
14;Activity;600;34;100
14;Activity;600;22;100
14;Activity;600;20;100
14;Activity;601;267;100
14;Activity;601;257;100
14;Activity;601;255;100
14;Activity;601;229;100
14;Activity;601;227;100
14;Activity;601;202;100
14;Activity;601;200;100
14;Activity;601;199;100
14;Activity;601;197;100
14;Activity;601;195;100
14;Activity;601;194;100
14;Activity;601;180;100
14;Activity;601;119;100
14;Activity;601;90;100
14;Activity;601;87;100
14;Activity;601;77;100
14;Activity;601;66;100
14;Activity;601;53;100
14;Activity;601;47;100
14;Activity;601;42;100
14;Activity;601;40;100
14;Activity;601;39;100
14;Activity;601;34;100
14;Activity;601;22;100
14;Activity;601;20;100
14;Activity;602;267;100
14;Activity;602;257;100
14;Activity;602;255;100
14;Activity;602;229;100
14;Activity;602;227;100
14;Activity;602;202;100
14;Activity;602;200;100
14;Activity;602;199;100
14;Activity;602;197;100
14;Activity;602;195;100
14;Activity;602;194;100
14;Activity;602;180;100
14;Activity;602;119;100
14;Activity;602;90;100
14;Activity;602;87;100
14;Activity;602;77;100
14;Activity;602;66;100
14;Activity;602;53;100
14;Activity;602;47;100
14;Activity;602;42;100
14;Activity;602;40;100
14;Activity;602;39;100
14;Activity;602;34;100
14;Activity;602;22;100
14;Activity;602;20;100
14;Activity;603;267;100
14;Activity;603;257;100
14;Activity;603;255;100
14;Activity;603;229;100
14;Activity;603;227;100
14;Activity;603;202;100
14;Activity;603;200;100
14;Activity;603;199;100
14;Activity;603;197;100
14;Activity;603;195;100
14;Activity;603;194;100
14;Activity;603;180;100
14;Activity;603;119;100
14;Activity;603;90;100
14;Activity;603;87;100
14;Activity;603;77;100
14;Activity;603;66;100
14;Activity;603;53;100
14;Activity;603;47;100
14;Activity;603;42;100
14;Activity;603;40;100
14;Activity;603;39;100
14;Activity;603;34;100
14;Activity;603;22;100
14;Activity;603;20;100
14;Activity;604;267;100
14;Activity;604;257;100
14;Activity;604;255;100
14;Activity;604;229;100
14;Activity;604;227;100
14;Activity;604;202;100
14;Activity;604;200;100
14;Activity;604;199;100
14;Activity;604;197;100
14;Activity;604;195;100
14;Activity;604;194;100
14;Activity;604;180;100
14;Activity;604;119;100
14;Activity;604;90;100
14;Activity;604;87;100
14;Activity;604;77;100
14;Activity;604;66;100
14;Activity;604;53;100
14;Activity;604;47;100
14;Activity;604;42;100
14;Activity;604;40;100
14;Activity;604;39;100
14;Activity;604;34;100
14;Activity;604;22;100
14;Activity;604;20;100
